id,created_at,full_text
1590351084807401472,Wed Nov 09 14:30:20 +0000 2022,@TheHumanFund5 @failure1991 @RobertJ585 Ukraine will join NATO by the end of 2023 if this happens.
1590351084052021248,Wed Nov 09 14:30:20 +0000 2022,"@PeoplesParty_US @jonathanblazer @nick_brana @BernieSanders So all of Ukraine are nazis now...
Bernie should definitely be advocating more for diplomacy though"
1590351082299207681,Wed Nov 09 14:30:19 +0000 2022,"Astrology’s  apocalypse
Your horoscope today  ! 

Aries ♈️ 
 “Affirmation” Opportunities 

#Ukraine #usa #china #Russia #Canada #etc #WorldRecord #horoscope #constellations #apocalypse #horsemen 
#Aries https://t.co/3KQfFmxJhi"
1590351081896570880,Wed Nov 09 14:30:19 +0000 2022,"@PAVANIGOUD_TRS @KTRTRS Modi Ji deserves Nobel prizes in 
Physics - for Cloud Radar Theory
Medicine - for making 2 Vaccines
Peace - for stopping the Ukraine war for 4 hrs
Chemistry- for inventing Nala Gas 
Literature - for writing Letters to Self
Economics - for Demonetization"
1590351073935753217,Wed Nov 09 14:30:17 +0000 2022,"Russian troops slam generals over 'incomprehensible battle' that reportedly killed 300 in Donetsk

https://t.co/uRmxvM8ECH"
1590351073562492930,Wed Nov 09 14:30:17 +0000 2022,@mfa_russia @RusMission_EU @RusEmbUSA @RussiaUN @RF_OSCE @mission_rf @mission_russian @RusBotschaft @AmbRusFrance @ItalyinRussia Wouldn't call the immediate and total withdrawal from Ukraine to pre 2014 borders out of touch with reality. Is a valid demand imo. Russia can do that voluntary or involuntary. Winter is coming! https://t.co/S1nb8yTdZW
1590351069967941632,Wed Nov 09 14:30:17 +0000 2022,"A Canadian View of USA Politics and the Mid-term elections: Hitler, Mussolini, Putin, and Trump were at first elected. Then they changed the rules once in and stayed until they had to be killed. Trump surrogates will just empower him. And so Ukraine and the peoples of Russia die."
1590351069246152704,Wed Nov 09 14:30:16 +0000 2022,"@Gr8adventureGRL @gpolak @wartranslated Nope, the facts say otherwise. There are a few radical republicans who are against the aid to Ukraine but not all of them."
1590351067975647233,Wed Nov 09 14:30:16 +0000 2022,@KyivIndependent Ukraine is in no position to demand to choose the conditions of anything. The AZOV battalion is corrupt and killing Ukrainian people then blaming it on Russia. Will their next plan be to release a dirty bomb in Ukraine and blame Russia?
1590351062514683905,Wed Nov 09 14:30:15 +0000 2022,"'When you win, bring it back': Sean Penn gives his Oscar to Zelenskyy in #Ukraine #Buzzerly #TwitterAlternative https://t.co/n86HQNp3pU"
1590351056156110850,Wed Nov 09 14:30:13 +0000 2022,@GaminBlurS @CroakiestGuilt @IgnisWeh @Mohamed05001360 @sleepesocialist i bet u support ukraine and the amerikan govt
1590351056013524992,Wed Nov 09 14:30:13 +0000 2022,She wore a yellow ribbon would actually rather fit the Ukraine 😉 https://t.co/bQUXKkWlm0
1590351054390329344,Wed Nov 09 14:30:13 +0000 2022,@ScottAdamsSays Anyone see where the ballots from Ukraine 🇺🇦 went…
1590351053786329089,Wed Nov 09 14:30:13 +0000 2022,«Russia’s unprovoked aggression against Ukraine is part of the Kremlin’s plan to subjugate one of the largest European states and project power over Europe by brutal force. Ukraine’s victory will require defeating the Russian Army even in Crimea».  https://t.co/hQ8VbMvZqX
1590351048044314625,Wed Nov 09 14:30:11 +0000 2022,"@ABaerbock And they killed 27 000 000 people in the Soviet Union. 
And now they are rising in Ukraine. https://t.co/7XlOJ3ktY2"
1590351044709847040,Wed Nov 09 14:30:11 +0000 2022,"@Philips While you continue doing business in russia, innocent children, civilians are being killed by the aggressor's army in Ukraine. Stop your bloody business, stop sponsoring the war against Ukraine!"
1590351043514470400,Wed Nov 09 14:30:10 +0000 2022,"@nexta_tv Yeah yeah, get back in your box, we heard it all before, its called ""desperation"", get the hell out of Ukraine, losers!"
1590351043182747648,Wed Nov 09 14:30:10 +0000 2022,@ajphelo @sam_weixiang You've obviously never heard of Fort Detrick &amp; 46 bio labs in Ukraine run by US military. Google it.
1590351039370518533,Wed Nov 09 14:30:09 +0000 2022,@TpyxaNews Terms: Leave Ukraine and never return
1590351039030767617,Wed Nov 09 14:30:09 +0000 2022,"@eurocontrolDG @IATA @BoschenAndreas @Transport_EU @ECACceac @A4Europe @ACI_EUROPE What steps, if any, have European airlines taken to phase out Russian-origin jet fuel from their supply chain, in order to stop funding the war on Ukraine?"
1590351038179049472,Wed Nov 09 14:30:09 +0000 2022,Widespread Russian strikes on Ukraine’s energy system continued. https://t.co/fb0UIyB9ab
1590351032810631168,Wed Nov 09 14:30:08 +0000 2022,Ukrainian military expert Roman Svitan speculates abount behind-the-scenes talks over a safe Russian withdrawal from #Kherson. Argues that Ukraine could seriously hit their opponents stuck W of the river with just two crossings https://t.co/wYIEOcQwWH
1590351020294836226,Wed Nov 09 14:30:05 +0000 2022,"@EndWokeness Actually, it’s about spending. The Radical Marxist Left is highly funded likely including massive kickbacks to “non-profit” foundations by money laundering in Ukraine. This Marxist plan has been quietly underway for decades. We slept &amp; believed in honesty. They organized &amp; lied!"
1590351015022559233,Wed Nov 09 14:30:03 +0000 2022,"Timothy Griffin of New York killed fighting Russians in Ukraine
https://t.co/IE4DLZLMoL"
1590351010748600320,Wed Nov 09 14:30:02 +0000 2022,"@NOELreports It is not too late 
Russian soldiers can surrender by contacting the Armed Forces of Ukraine on the following phone numbers: +38 066 580 34 98; +38 093 119 29 84, or via the chat-bot Hochu zhit’ (I Want to Live). Members of soldiers’ families can do this as well"
1590351006537326593,Wed Nov 09 14:30:01 +0000 2022,Ukraine war: Grain ships leave Ukraine ports despite Russian pull-out https://t.co/A7hXRHBNKz
1590351006411685888,Wed Nov 09 14:30:01 +0000 2022,"🇺🇦 In #Ukraine, ""Almost 10 million people at the present time are potentially at risk of mental disorders."" 

Our teams are providing #mentalhealth support including #training and psychosocial support sessions. Read the @euronews below ⬇️

https://t.co/w1W7ZC11bj"
1590351003009708032,Wed Nov 09 14:30:01 +0000 2022,"Animal shelter Dogs and Cats, we need your help!
Raising funds food for animals.
PayPal: dogandcat.helper@gmail.com
https://t.co/Z3re0ILu76
https://t.co/I9dbwRJ47y
https://t.co/71pErLQWdp

#Ukraine #Patreon #dogsoftwitter #Shelter #Dogs #Cats #Cute #Pets #Funny
#Dogsarefamily https://t.co/47PvRYpm1l"
1590351001357271041,Wed Nov 09 14:30:00 +0000 2022,"#Europe | According to media reports, Hungary has announced that Budapest won’t back European Union efforts to aid Ukraine with jointly raised funds. Italy might follow suit due to the rising protests in the country against aiding Ukraine

https://t.co/t2wZLWqUZM"
1590351000589971457,Wed Nov 09 14:30:00 +0000 2022,"Pope Francis on Wednesday condemned the use of mercenaries in Russia's war against Ukraine, saying they were inflicting ""so much cruelty"" on the population.  https://t.co/x9qMXlYfER"
1590351000497438720,Wed Nov 09 14:30:00 +0000 2022,"Animal shelter Dogs and Cats, we need your help!
Raising funds food for animals.
PayPal: dogandcat.helper@gmail.com
https://t.co/Z3re0ItTfy
https://t.co/I9dbwRrtg0
https://t.co/71pErM8xBZ

#Ukraine #Patreon #dogsoftwitter #Shelter #Dogs #Cats #Cute #Pets #Funny
#Dogsarefamily https://t.co/nFVGLCgyvE"
1590351000333860865,Wed Nov 09 14:30:00 +0000 2022,"Ukraine war map as of today Nov. 9 with #Kherson, Donetsk and Kharkiv oblasts updates.

Ukrainian forces have entered the northeastern outskirts of Snihurivka in Kherson the town is now contested.
https://t.co/BSxptbGJbt"
