id,text_process
1589168467277938696,centralize quarantine facility per nation strict zero covid policy significant impact business operation china 2
1589168460080492544,11 05 2022 covid case increase numerous major city throughout china country battle bad outbreak since summer result million citizen ask stay home take 1
1589168427637256192,ukraine war warmup u face china threat stratcom commander
1589168420376825857,russia ally china iran syria north korea south american country envious
1589168411330084865,tend think majority rule class least america literally think communism outside china cuba nice reminder actively work give normies impression exist
1589168400492027904,china want invade taiwan anyway matter happen ukraine
1589168384939548672,give shit kill baby dems run maybe like sell oil china buying oil people kill us 9 11
1589168372042076160,us amp eu open system verify chinese amp russian account exercise significant influence user twitter american european verify account able china russia close system twitter even ban china
1589168366539141120,another lie believe success china even us fail american truly saw china success would anger amp revolt hence u believe lie instead like nazis 40s million death think win
1589168328647774208,think real number far well china western country western people western establishment western medium
1589168293830852611,worry truthfully country like syria would eliminate refugee issue manner syria employ china need thank jewish morality
1589168287816245249,red hat make china
1589168278403883008,inside job want reset fail sacrificed innocent mercilessly say true act terrorism dare make china russia reinvestigate
1589168273991471105,ell india china wefpuppet
